;hoeg;lag;Fabrikat;id;name;location;coordinates;dh;I_drift;Ber;mwh_2013;mwh_2014;mwh_2015;man_12_MWH;man_12_percentage;Manad;Tid;AHT;MS;YNS;OEYS;PU;OEPS;TF
616;1500;;Enercon;1200; Granberget Vindpark 2;Sike ;L21d;82/98;91103;5500;5032;4730;5096;5096;97,8;576;87;87;;;;;;
617;1500;;Enercon;1201; Granberget Vindpark 3;Sike ;L21d;82/98;91103;5500;5218;4692;5339;5339;98,1;586;98;1;;;;;;
618;1500;;Enercon;1202; Granberget Vindpark 4;Sike ;L21d;82/98;91103;5500;5119;4651;5229;5229;97,7;691;98;7;;;;;;
619;1500;;Enercon;1203; Granberget Vindpark 5;Sike ;L21d;82/98;91103;5500;5457;4625;5660;5660;98,8;710;97;10;;;;;;
620;1500;;Enercon;1204; Granberget Vindpark 6;Sike ;L21d;82/98;91103;5500;5533;5268;5468;5468;99,2;664;98;6;;;;;;
621;1500;;Enercon;1391; Söderbodane 3;Söderboda ;C9g;82/108;110107;4500;4425;4418;5275;5275;99,4;680;91;0;;;;;;
622;1500;;Suzlon;1393; Assjö 1; Ella, Assjö ;E7c;88/100;101001;4800;4603;2866;4737;4737;87,7;623;82;61;;;;;;
623;1500;;Suzlon;1394; Assjö 2; Elise, Assjö ;E7c;88/100;101001;4800;4809;2633;5158;5158;94;368;48;320;;;;;;
624;1500;300;Vestas;386; Slitevind XXIV;Smöjen ;J7c;66/67;990824;4119;2121;2083;3439;3439;94,1;408;69;188;;;;;;
625;1500;300;Vestas;387; Slitevind XXV;Smöjen ;J7c;66/67;990824;3970;3010;3585;3531;3531;94,2;470;82;74;;;;;;
626;1500;300;Vestas;388; Slitevind XXVI;Smöjen ;J7c;66/67;990828;4266;;;;;;;;;;;;;;
627;1500;300;Vestas;389; Slitevind XXVII;Smöjen ;J7c;66/67;990826;4298;3388;3118;3006;3006;91,6;348;80;72;;;;;;
628;1500;300;Vestas;422; Svireg; Skåls 12, Näs ;I5f;66/67;121;4550;3094;3110;2193;2193;88,1;;;;;;;;;
629;1500;300;Vestas;474; Storugns 7;Lärbro ;J7e;66/78;10317;3377;2723;2841;3230;3230;95,2;482;97;1;;;;;;
630;1500;300;Vestas;475; Storugns 8;Lärbro ;J7e;66/78;10313;3430;2826;2973;3528;3528;95;509;96;18;;;;;;
631;1500;300;Vestas;476; Storugns 9;Lärbro ;J7e;66/78;10310;3497;2813;3033;2129;2129;98,8;;;;;;;;;
632;1500;300;Vestas;617; Sigvards 3;Näs ;I5f;66/80;11108;4500;3879;4351;4722;4722;95,7;700;94;19;;;;;;
633;1500;400;NEG Micon;699; Digerberget;Digerberget ;D17c;72/62;20101;3800;1623;2346;3349;3349;91,7;337;73;166;;;;;;
634;1500;400;NEG Micon;830; Mungseröd 1;Mungseröd ;A9f;72/67;60131;2800;1743;1956;2430;2430;74,3;452;85;44;;;;;;
635;1500;400;NEG Micon;831; Mungseröd 2;Mungseröd ;A9f;72/67;60131;2800;2549;2661;3081;3081;97,8;425;86;40;;;;;;
636;1500;400;NEG Micon;832; Mungseröd 3;Mungseröd ;A9f;72/67;60131;2800;2763;2874;2965;2965;93,6;404;85;50;;;;;;
637;1500;400;NEG Micon;833; Mungseröd 4;Mungseröd ;A9f;72/67;60131;2800;2400;2642;2658;2658;90,3;380;83;67;;;;;;
638;1500;400;NEG Micon;834; Mungseröd 5;Mungseröd ;A9f;72/67;60131;2800;2832;2743;3083;3083;97,5;443;90;21;;;;;;
639;1500;400;NEG Micon;835; Mungseröd 6;Mungseröd ;A9f;72/67;60131;2800;2853;2918;3053;3053;91,9;453;89;9;;;;;;
640;1530;;GE Wind En;605; Utgrunden T1;Offshore ;G3h;5/65;1221;;4742;4440;4996;4996;87,5;688;85;66;;;;;;
641;1530;;GE Wind En;606; Utgrunden T2;Offshore ;G3h;5/65;1221;;4575;5069;4419;4419;77,9;647;80;111;;;;;;
642;1530;;GE Wind En;607; Utgrunden T3;Offshore ;G3h;5/65;1221;;4910;4830;4450;4450;81,8;236;38;422;;;;;;
643;1530;;GE Wind En;608; Utgrunden T4;Offshore ;G3h;5/65;1221;;4271;4863;3263;3263;44,9;597;74;174;;;;;;
644;1530;;GE Wind En;609; Utgrunden T5;Offshore ;G3h;5/65;1221;;5049;4664;5419;5419;95,3;517;67;198;;;;;;
645;1530;;GE Wind En;610; Utgrunden T6;Offshore ;G3h;5/65;1221;;5038;4466;3909;3909;78,5;579;73;150;;;;;;
646;1530;;GE Wind En;611; Utgrunden T7;Offshore ;G3h;5/65;1221;;4788;5117;5442;5442;93;679;85;65;;;;;;
647;1800;;Vestas;858; Stenbrona 1;Stenbrona-Sal ;C8f;90/95;70204;5200;5746;5571;7040;7040;99,1;852;94;5;;;;;;
648;1800;;Vestas;859; Stenbrona 2;Stenbrona-Sal ;C8f;90/95;70204;5200;5612;5780;6275;6275;88,6;856;94;5;;;;;;
649;1800;;Vestas;956; Vara Tornum;Kvänum ;C8f;90/95;80101;5300;5528;5598;5159;5159;96,1;;;;;;;;;
650;1800;;Vestas;1095; Gategården; Bengt C, Gateg ;C8f;90/65;80501;5500;5493;5330;6642;6642;100;832;93;0;;;;;;
651;1800;;Vestas;1096; Västergården 1;Brålanda ;C9a;90/95;90109;5300;5008;4778;5522;5522;96,4;685;92;0;;;;;;
652;1800;;Vestas;1097; Västergården 2;Brålanda ;C9a;90/95;90109;5300;4697;4619;5305;5305;96,8;666;91;2;;;;;;
653;1800;;Vestas;1098; Västergården 3;Brålanda ;C9a;90/95;90109;5300;4862;4760;5654;5654;99,1;688;92;6;;;;;;
654;1800;;Vestas;1099; Västergården 4;Brålanda ;C9a;90/95;90109;5300;4850;4614;5408;5408;97,8;592;85;52;;;;;;
655;1800;;Vestas;1100; Tängelsbol 5;Brålanda ;C9a;90/95;90109;5400;4969;5003;5774;5774;97,9;697;93;0;;;;;;
656;1800;;Vestas;1101; Tängelsbol 6;Brålanda ;C9a;90/95;90109;5400;5084;2863;5930;5930;98,4;692;92;9;;;;;;
659;1800;;Vestas;1276; Havsnäs Vindkraftpark D15; ;F21c;90/95;100705;5337;6028;4945;6806;6806;98,2;868;94;1;;;;;;
660;1800;;Vestas;1278; Havnsäs Vindkraftpark D17; ;F21c;90/95;100705;5337;6652;5367;6622;6622;89,6;919;93;6;;;;;;
661;1800;;Vestas;1282; Havsnäs Vindkraftpark D21; ;F21c;90/95;100705;5337;6716;5161;6530;6530;87,6;934;93;3;;;;;;
662;1800;;Vestas;1392; Lyngby 1;Everöd ;D2i;90/95;71022;5200;4606;4601;5769;5769;97,5;748;91;19;;;;;;
663;1800;;Vestas;1418; Stor-Rotliden A-03;Stor-Rotl ;I21e;90/95;100930;5725;;;;;;;;;;;;;;
664;1800;;Vestas;1419; Stor-Rotliden A-04;Stor-Rotl ;I21e;90/95;101028;5725;;;;;;;;;;;;;;
665;1800;;Vestas;1420; Stor-Rotliden A-05;Stor-Rotl ;I21e;90/95;100928;5725;;;;;;;;;;;;;;
666;1800;;Vestas;1421; Stor-Rotliden A-06;Stor-Rotl ;I21e;90/95;100930;5725;;;;;;;;;;;;;;
667;1800;;Vestas;1437; Stor-Rotliden C-03;Stor-Rotl ;I21e;90/95;100820;5725;;;;;;;;;;;;;;
668;1800;;Vestas;1438; Stor-Rotliden C-04;Stor-Rotl ;I21e;90/95;100820;5725;;;;;;;;;;;;;;
669;1800;;Vestas;1445; Stor-Rotliden C-11;Stor-Rotl ;I21e;90/95;100908;5725;;;;;;;;;;;;;;
670;1800;;Vestas;1447; Stor-Rotliden D-02;Stor-Rotl ;I21e;90/95;100813;5725;;;;;;;;;;;;;;
671;1800;;Vestas;1448; Stor-Rotliden D-03;Stor-Rotl ;I21e;90/95;100813;5725;;;;;;;;;;;;;;
672;1800;;Vestas;1453; Stor-Rotliden D-08;Stor-Rotl ;I21e;90/95;100729;5725;;;;;;;;;;;;;;
673;1800;;Vestas;1455; Stor-Rotliden D-10;Stor-Rotl ;I21e;90/95;100729;5725;;;;;;;;;;;;;;
674;1800;;Vestas;1456; Östra Herrestad A-01;Östra ;D2c;90/80;101011;6333;;;;;;;;;;;;;;
675;1800;;Vestas;1457; Östra Herrestad A-02;Östra ;D2c;90/80;101014;6333;;;;;;;;;;;;;;
676;1800;;Vestas;1458; Östra Herrestad A-03;Östra ;D2c;90/80;101019;6333;;;;;;;;;;;;;;
677;1800;;Vestas;1459; Östra Herrestad A-04;Östra ;D2c;90/80;101008;6333;;;;;;;;;;;;;;
678;1800;;Vestas;1460; Östra Herrestad A-05;Östra ;D2c;90/80;101018;6333;;;;;;;;;;;;;;
679;1800;;Vestas;1461; Östra Herrestad B-01;Östra ;D2c;90/80;101007;6333;;;;;;;;;;;;;;
680;1800;;Vestas;1462; Östra Herrestad B-02;Östra ;D2c;90/80;101021;6333;;;;;;;;;;;;;;
681;1800;;Vestas;1463; Östra Herrestad B-03;Östra ;D2c;90/80;101028;6333;;;;;;;;;;;;;;
682;1800;;Vestas;1464; Östra Herrestad B-04;Östra ;D2c;90/80;101025;6333;;;;;;;;;;;;;;
683;1800;;Vestas;1550; Sängsjön 1;Torvsele ;H21e;90/105;111030;5500;6212;4935;6856;6856;98,8;863;92;3;;;;;;
684;1800;;Vestas;1551; Sängsjön 2;Torvsele ;H21e;90/105;111030;5500;7260;5803;7574;7574;98,2;917;92;43;;;;;;
685;1800;;Vestas;1552; Sängsjön 3;Torvsele ;H21e;90/105;111030;5500;6493;4968;6988;6988;94,7;855;89;30;;;;;;
686;1800;;Vestas;1712; Vassmolösa 1;Vassmolösa ;G4e;100/95;120710;5100;5252;5349;6041;6041;95,9;751;95;0;;;;;;
687;1800;;Vestas;1713; Vassmolösa 2;Vassmolösa ;G4e;100/95;120710;5100;5188;5167;6096;6096;98,2;737;93;7;;;;;;
688;1800;;Vestas;1714; Vassmolösa 3;Vassmolösa ;G4e;100/95;120716;5100;4978;5145;6008;6008;97,2;739;94;0;;;;;;
689;1800;;Vestas;1715; Vassmolösa 4;Vassmolösa ;G4e;100/95;120717;5100;4839;4971;5897;5897;97,6;738;94;0;;;;;;
690;1800;;Vestas;1716; Vassmolösa 5;Vassmolösa ;G4e;100/95;120711;5100;4715;5088;5956;5956;98,1;736;94;0;;;;;;
691;1800;;Vestas;1724; Högtjärnklacks Vindpark; H ;G12h;100/95;120905;5400;6476;6220;7359;7359;95,6;1060;99;0;;;;;;
692;1800;;Vestas;1725; Högtjärnklacks Vindpark; A ;G12h;100/95;120908;5400;6224;6129;7576;7576;97,4;1069;99;0;;;;;;
693;1800;;Vestas;1726; Högtjärnklacks Vindpark; H ;G12h;100/95;120905;5400;6552;6419;7864;7864;99,3;1081;97;15;;;;;;
694;1800;;Vestas;1727; Högtjärnklacks Vindpark; R ;G12h;100/95;120904;5400;6730;5950;7610;7610;99,3;1060;99;2;;;;;;
695;1800;;Vestas;1728; Högtjärnklacks Vindpark; To ;G12h;100/95;120912;5400;6122;5929;7221;7221;99,5;1005;99;0;;;;;;
696;1800;;Vestas;1729; Högtjärnklacks Vindpark; D ;G12h;100/95;120710;5400;6186;4807;6926;6926;97,5;995;99;0;;;;;;
697;1800;;Vestas;1730; Högtjärnklacks Vindpark; Ås ;G12h;100/95;120712;5400;6839;6496;7873;7873;98,7;1019;92;48;;;;;;
698;1800;;Vestas;1731; Rockneby 1;Rockneby ;G5b;100/95;120731;5200;4691;4389;5036;5036;97;667;100;0;;;;;;
699;1800;;Vestas;1732; Rockneby 2;Rockneby ;G5b;100/95;120731;5200;4771;4448;5152;5152;96,4;675;100;0;;;;;;
700;1800;;Vestas;1733; Rockneby 3;Rockneby ;G5b;100/95;120801;5200;4602;4363;4938;4938;94,6;632;97;0;;;;;;
701;1800;;Vestas;1734; Rockneby 4;Rockneby ;G5b;100/95;120813;5200;4554;4316;4987;4987;97,5;656;100;0;;;;;;
702;1800;;Vestas;1735; Rockneby 5;Rockneby ;G5b;100/95;120814;5200;4650;4420;4957;4957;97;631;99;0;;;;;;
703;1800;;Vestas;1850; Strömmestad 1;Strömmesta ;E8c;100/95;131101;6000;1419;4941;6304;6304;99;792;96;0;;;;;;
704;1800;;Vestas;1851; Strömmestad 2;Strömmesta ;E8c;100/95;131101;6000;1350;4850;5983;5983;99,3;766;97;0;;;;;;
705;1800;;Vestas;1904; Legeved 1;Legeved ;E3a;100/95;140601;5950;;;;;;;;;;;;;;
706;1800;;Vestas;1905; Legeved 2;Legeved ;E3a;100/95;140601;5950;;;;;;;;;;;;;;
707;1800;;Vestas;1999; Mungseröd Etapp II; 07, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
708;1800;;Vestas;2000; Mungseröd Etapp II; 08, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
709;1800;;Vestas;2001; Mungseröd Etapp II; 11, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
710;1800;;Vestas;2002; Mungseröd Etapp II; 12, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
711;1800;;Vestas;2003; Mungseröd Etapp II; 13, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
712;1800;;Vestas;2004; Mungseröd Etapp II; 15, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
713;1800;;Vestas;2005; Mungseröd Etapp II; 16, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
714;1800;;Vestas;2006; Mungseröd Etapp II; 17, Tan ;A9f;100/95;141027;5200;;;;;;;;;;;;;;
715;1800;;Vestas;2012; Skalleberg 06;Hjo ;E7g;100/95;150227;7200;;;;;;;;;;;;;;
716;1800;;Vestas;2013; Skalleberg 07;Hjo ;E7g;100/95;150227;6600;;;;;;;;;;;;;;
717;1800;;Vestas;2015; Skalleberg 09;Hjo ;E7g;100/95;150227;6900;;;;;;;;;;;;;;
718;1800;;Vestas;2021; Ramsnäs 5;Ramsnäs ;E9e;100/95;140718;5200;;;;;;;;;;;;;;
719;1800;;Vestas;2022; Ramsnäs 6;Ramsnäs ;E9e;100/95;140718;5200;;;;;;;;;;;;;;
720;1800;;Vestas;2023; Ramsnäs 7;Ramsnäs ;E9e;100/95;140718;5200;;;;;;;;;;;;;;
721;2000;;Vestas;738; Skåls Näs; Slitevind XXIX, S ;I5f;80/78;31214;6000;5018;5129;5880;5880;96,9;720;89;54;;;;;;
722;2000;;Enercon;774; Orup 1;Rolsberga ;D2g;70/65;41201;3500;3236;3559;4063;4063;99,8;505;93;0;;;;;;
723;2000;;Enercon;821; Långå 1;Långå ;D17e;70/85;51007;5400;;;;;;;;;;;;;;
724;2000;;Enercon;822; Långå 2;Långå ;D17e;70/85;51017;5400;;;;;;;;;;;;;;
725;2000;;Enercon;823; Långå 3;Långå ;D17e;70/85;51024;5400;;;;;;;;;;;;;;
726;2000;;Enercon;824; Långå 4;Långå ;D17e;70/85;51031;5400;;;;;;;;;;;;;;
727;2000;;Enercon;825; Långå 5;Långå ;D17e;70/85;51108;5400;;;;;;;;;;;;;;
728;2000;;Enercon;845; Odarslöv 1;Eslöv ;C2f;70/64;60720;4900;4081;4615;5345;5345;99,2;772;98;0;;;;;;
729;2000;;Enercon;846; Odarslöv 2;Eslöv ;C2i;70/64;60720;4900;3948;4322;5081;5081;97,8;735;96;19;;;;;;
730;2000;;Enercon;847; Odarslöv 3;Eslöv ;C2i;70/64;60720;4900;3872;4223;4932;4932;98,9;732;98;0;;;;;;
731;2000;;Enercon;856; Värlinge 1;Stehag ;C2i;82/78;70119;5500;4438;5158;5221;5221;87,4;706;84;117;;;;;;
732;2000;;Enercon;857; Värlinge 2;Stehag ;C2i;82/78;70309;5500;4337;4867;5060;5060;89,3;366;53;340;;;;;;
733;2000;;Enercon;868; Stora Istad 1;Stora Istad ;H5a;82/78;70501;5500;5404;5490;6574;6574;98,5;908;99;0;;;;;;
734;2000;;Enercon;869; Stora Istad 2;Stora Istad ;H5a;82/78;70501;5500;4914;5264;6317;6317;97,6;877;97;9;;;;;;
735;2000;;Enercon;870; Stora Istad 3;Stora Istad ;H5a;82/78;70501;5500;;;;;;;;;;;;;;
736;2000;;Enercon;871; Stora Istad 4;Stora Istad ;H5a;82/78;70501;5500;4924;4811;4638;4638;99,6;;;;;;;;;
737;2000;;Enercon;872; Stora Istad 5;Stora Istad ;H5a;82/78;70501;5500;;;;;;;;;;;;;;
738;2000;;Vestas;878; Hornberget 1;Aspliden ;I23e;90/80;70111;6000;6108;4813;5795;5795;100;691;82;0;;;;;;
739;2000;;Vestas;879; Hornberget 2;Aspliden ;I23e;90/80;70111;6000;5662;4503;5881;5881;100;787;97;0;;;;;;
740;2000;;Vestas;880; Hornberget 3;Aspliden ;I23e;90/80;70111;6000;6928;5192;6851;6851;100;938;97;0;;;;;;
741;2000;;Vestas;881; Hornberget 4;Aspliden ;I23e;90/80;70111;6000;7733;5282;7112;7112;100;998;98;0;;;;;;
742;2000;;Vestas;882; Hornberget 5;Aspliden ;I23e;90/80;70111;6000;5198;4715;6027;6027;100;878;96;0;;;;;;
743;2000;;Vestas;939; Lyngby 2; Rose-Marie G, Ly ;D2i;90/95;71201;5200;4492;4673;5367;5367;94,9;671;81;104;;;;;;
744;2000;;Enercon;957; Entorp 1;Ardala ;D8d;82/78;71126;4400;3801;3740;5010;5010;97,2;726;99;6;;;;;;
745;2000;;Enercon;958; Entorp 2;Ardala ;D8d;82/78;71126;4400;3550;3946;4874;4874;97,4;686;99;6;;;;;;
746;2000;;Vestas;959; Långås vindpark 1;Långnäs ;B5f;90/80;71214;5082;4829;5135;6129;6129;97,2;735;79;111;;;;;;
747;2000;;Vestas;960; Långås vindpark 2;Långnäs ;B5f;90/80;71214;5150;4951;5493;6367;6367;96,5;879;91;17;;;;;;
748;2000;;Vestas;961; Långås vindpark 3;Långnäs ;B5f;90/80;71214;4995;4661;5271;5823;5823;96,8;784;86;47;;;;;;
749;2000;;Vestas;962; Långås vindpark 4;Långnäs ;B5f;90/80;71214;5091;4810;5337;6263;6263;97,7;848;93;6;;;;;;
750;2000;;Enercon;966; Skörstorp 1;Skörstorp ;D7h;82/98;80118;5500;5343;5456;6562;6562;95,8;913;95;36;;;;;;
753;2000;;Enercon;967; Skörstorp 2;Skörstorp ;D7h;82/98;80118;5500;5252;5409;6449;6449;96,9;876;97;23;;;;;;
754;2000;;Enercon;968; Skörstorp 3;Skörstorp ;D7h;82/98;80118;5500;5192;5561;6564;6564;95,8;899;98;14;;;;;;
755;2000;;Vestas;969; Munkagård 1;Tvååker ;B5f;90/80;61220;5300;5977;6431;7404;7404;98,1;1021;93;7;;;;;;
756;2000;;Vestas;970; Munkagård 2;Tvååker ;B5f;90/80;61220;5300;5623;6382;7302;7302;97,7;1007;95;0;;;;;;
757;2000;;Vestas;971; Munkagård 3;Tvååker ;B5f;90/80;61220;5300;5728;5953;7108;7108;97,6;998;95;0;;;;;;
758;2000;;Enercon;972; Sundsholm;Luttra ;D7h;82/79;71219;4300;4274;4726;5073;5073;92,3;660;92;35;;;;;;
759;2000;;Enercon;987; Odarslöv 4;Lund ;C2f;71/63;80714;5400;4164;4856;5417;5417;99,6;675;95;2;;;;;;
760;2000;;Enercon;988; Univ. Wind Odarslöv 5;Lund ;C2f;71/63;80714;5400;4247;4890;5046;5046;92,7;673;94;32;;;;;;
761;2000;;Enercon;989; Univ. Wind Odarslöv 6;Lund ;C2f;71/63;80714;5400;4418;5123;5363;5363;95,2;706;89;24;;;;;;
762;2000;;Enercon;1003; Univ.Power Egby 1;Egby ;H5a;70/63;80815;5200;;;;;;;;;;;;;;
763;2000;;Enercon;1004; Univ.Power Egby 2;Egby ;H5a;70/63;80816;5200;;;;;;;;;;;;;;
764;2000;;Enercon;1005; Univ.Power Egby 3;Egby ;H5a;70/63;80817;5200;;;;;;;;;;;;;;
765;2000;;Enercon;1006; Univ.Power Egby 4;Egby ;H5a;70/63;80818;5200;;;;;;;;;;;;;;
766;2000;;Enercon;1016; Kvantenburg; Ekovind, Bolst ;C9a;82/98;80520;5500;5657;5452;6470;6470;96,4;820;96;16;;;;;;
767;2000;;Enercon;1034; Kinne-Vedums Vind;Kinne- ;D8g;82/98;90120;4500;4581;4651;5922;5922;97,5;761;99;2;;;;;;
768;2000;;Enercon;1047; Silkomhöjden 1;Silkomhöjd ;E12d;82/98;81210;5200;4883;4844;4962;4962;86,8;317;52;357;;;;;;
769;2000;;Enercon;1048; Silkomhöjden 2;Silkomhöjd ;E12d;82/98;81210;5200;5569;5420;6431;6431;96,9;863;100;22;;;;;;
770;2000;;Enercon;1049; Silkomhöjden 3;Silkomhöjd ;E12d;82/98;81210;5200;4641;4358;5423;5423;96,9;740;99;22;;;;;;
771;2000;;Enercon;1050; Köjkeberget 4; Anders A, Va ;E12d;82/98;90325;5200;5592;5150;6302;6302;98,3;814;96;28;;;;;;
772;2000;;Enercon;1051; Köjkeberget 5; Anders A, Va ;E12d;82/98;90325;5200;5375;4917;5867;5867;96,8;780;95;38;;;;;;
773;2000;;Enercon;1052; Köjkeberget 6; Anders A, Va ;E12d;82/98;90325;5200;5661;5287;6591;6591;98,3;850;99;22;;;;;;
774;2000;;Vestas;1056; Högberget Denise;Bjursås ;F13h;90/95;80807;5000;6223;5385;7149;7149;97,3;1060;99;0;;;;;;
775;2000;;Vestas;1057; Högberget Herman;Bjursås ;F13h;90/95;80812;5000;6447;5762;7203;7203;97,3;1054;99;0;;;;;;
776;2000;;Vestas;1058; Högberget Victoria;Bjursås ;F13h;90/95;80814;5000;6445;5287;5894;5894;84,4;1031;95;28;;;;;;
777;2000;;Vestas;1059; Högberget Ulrik;Bjursås ;F13h;90/95;80805;5000;6194;5571;7296;7296;99,2;1037;99;4;;;;;;
778;2000;;Vestas;1060; Högberget Arne;Bjursås ;F13h;90/95;80804;5000;6133;5392;6970;6970;99,1;986;99;0;;;;;;
779;2000;;Vestas;1061; SOTARED nr 1 Elsa;Långå ;B5f;90/105;90201;6000;5840;5909;6962;6962;93,5;976;89;30;;;;;;
780;2000;;Vestas;1062; SOTARED nr 2 Ellen;Långå ;B5f;90/105;90201;6000;5528;6093;6677;6677;91,6;964;92;18;;;;;;
781;2000;;Vestas;1063; SOTARED nr 3 Ella;Långås ;B5f;90/105;90201;6000;5642;4980;3227;3227;46,2;853;84;88;;;;;;
782;2000;;Vestas;1064; SOTARED nr 4 Elise;Långå ;B5f;90/105;90201;6000;5556;5672;6379;6379;93,8;913;93;1;;;;;;
783;2000;;Vestas;1065; SOTARED nr 5 Elisabet;Lå ;B5f;90/105;90201;6000;5676;6306;5504;5504;81;908;90;23;;;;;;
784;2000;;Enercon;1071; Markbygden; Dragaliden 1,  ;K24e;82/108;90101;6000;6001;5492;6443;6443;97,5;885;94;27;;;;;;
785;2000;;Enercon;1072; Markbygden; Dragaliden 2,  ;K24e;82/108;90101;6000;6079;5319;6433;6433;98,8;878;97;5;;;;;;
786;2000;;Enercon;1073; Markbygden; Dragaliden 3,  ;K24e;82/137;101001;6000;6724;4903;7152;7152;98,3;967;95;8;;;;;;
787;2000;;Enercon;1074; Markbygden; Dragaliden 4,  ;K24e;82/108;101101;6000;5627;5261;6089;6089;98,2;831;97;2;;;;;;
788;2000;;Enercon;1075; Markbygden; Dragaliden 5,  ;K24e;82/108;101101;6000;5389;5093;6000;6000;99,3;823;96;2;;;;;;
789;2000;;Enercon;1076; Markbygden; Dragaliden 6,  ;K24e;82/137;101101;6000;6657;5361;7071;7071;99,3;953;96;2;;;;;;
790;2000;;Enercon;1077; Markbygden; Dragaliden 7,  ;K24e;82/108;101001;6000;5497;4735;6182;6182;99,1;839;97;2;;;;;;
791;2000;;Enercon;1078; Markbygden; Dragaliden 8,  ;K24e;82/108;101101;6000;5596;4940;6135;6135;97,9;823;96;1;;;;;;
792;2000;;Enercon;1079; Markbygden; Dragaliden 9,  ;K24e;82/108;101101;6000;4749;5016;5758;5758;99,3;769;92;1;;;;;;
793;2000;;Enercon;1080; Markbygden; Dragaliden 10 ;K24e;82/108;101001;6000;5041;4468;5522;5522;99,3;728;97;2;;;;;;
794;2000;;Enercon;1081; Markbygden; Dragaliden 11 ;K24e;82/108;101001;6000;4918;4633;5460;5460;98,9;728;97;2;;;;;;
795;2000;;Enercon;1082; Markbygden; Dragaliden 12 ;K24e;82/108;101001;6000;5040;4896;5651;5651;99,5;738;97;1;;;;;;
796;2000;;Enercon;1086; Egby 5;Borgholm ;H5a;70/64;90715;5200;3277;3812;4131;4131;98,9;595;98;0;;;;;;
797;2000;;Vestas;1088; Håberg 3;Flo ;C8d;90/105;90501;5200;5649;5284;6537;6537;97,7;800;89;21;;;;;;
798;2000;;Vestas;1089; Håberg 4;Flo ;C8d;90/105;90501;5200;5655;5364;6623;6623;98,1;752;82;117;;;;;;
799;2000;;Vestas;1104; Klinte 2;Klintehamn ;I6c;80/67;90725;5200;4308;4273;5190;5190;99,4;717;97;1;;;;;;
800;2000;;Vestas;1105; Klinte 3;Klintehamn ;I6c;80/67;90724;4800;3735;3679;4534;4534;99;663;95;14;;;;;;
801;2000;;Vestas;1106; Klinte 4;Klintehamn ;I6c;80/67;90723;5000;3739;3869;4603;4603;99,4;665;96;4;;;;;;
802;2000;;Vestas;1107; Klinte 5;Klintehamn ;I6c;80/67;90723;4800;4039;4046;4885;4885;99,3;698;95;13;;;;;;
803;2000;;Vestas;1108; Klinte 6;Klintehamn ;I6c;80/67;90723;5200;4370;4242;5396;5396;98,9;730;95;13;;;;;;
804;2000;;Enercon;1109; Lyby; Knivsta 1, Lyby ;D2g;82/78;90901;5200;4390;5528;5617;5617;94,3;629;85;78;;;;;;
805;2000;;Enercon;1110; Lyby; Svingan 1, Lyby ;D2g;82/78;90901;5200;4601;5191;5787;5787;97,8;782;93;44;;;;;;
806;2000;;Vestas;1113; Long Vind AB; Ivar, Long ;C8c;90/95;90914;5400;5916;5749;6245;6245;96;;;;;;;;;
807;2000;;Vestas;1114; Long Vind AB; Göte, Long ;C8c;90/95;90914;5400;5949;5815;6281;6281;93,4;;;;;;;;;
808;2000;;Vestas;1115; Long Vind AB; Egon, Long ;C8c;90/95;90914;5400;5972;5779;5781;5781;88,8;;;;;;;;;
809;2000;;Enercon;1116; Håkantorp 1;Håkantorp ;C8e;82/98;90801;5300;5243;5161;6368;6368;99,5;838;95;0;;;;;;
810;2000;;Enercon;1117; Håkantorp 2;Håkantorp ;C8e;82/98;90801;5300;5084;4856;6194;6194;99,3;809;95;0;;;;;;
811;2000;;Enercon;1118; Emma af Göksholm;Göksh ;F10f;82/98;90901;5400;4519;4336;5559;5559;96,5;635;88;87;;;;;;
812;2000;;Enercon;1120; Isgrannatorp 1;Isgranna ;D3c;82/98;91101;4600;3914;4465;4954;4954;99,8;634;97;0;;;;;;
813;2000;;Enercon;1121; Isgrannatorp 2;Isgranna ;D3c;82/98;91101;4600;3861;4419;4936;4936;98,9;634;97;0;;;;;;
814;2000;;Enercon;1122; Isgrannatorp 3;Isgranna ;D3c;82/98;91101;4600;3990;4386;4807;4807;98,8;619;97;0;;;;;;
815;2000;;Enercon;1141; Eolus Espinge;Hurva ;C2i;82/78;100101;5600;4978;5568;5858;5858;99,7;618;77;0;;;;;;
816;2000;;Enercon;1142; Blåsinge Espinge;Hurva ;C2i;82/78;100101;5600;5184;5856;6186;6186;95,7;859;99;0;;;;;;
817;2000;;Enercon;1143; Eslövs Vind Klemedstorp;H ;C2i;82/78;100101;5600;5255;6018;6317;6317;99,7;678;83;0;;;;;;
818;2000;;Enercon;1144; Eolus Klemedstorp;Hurva ;C2i;82/78;100101;5600;5130;5806;6418;6418;99,7;869;99;0;;;;;;
819;2000;;Enercon;1145; Göteneporten 1;Västermark ;D8g;82/98;91022;5000;4404;4430;5303;5303;98,7;658;99;0;;;;;;
